DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
1,685,130.41099471,2.4871345889,126.26289038,2.3572133272,121.64282241,130.88295835,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,686,130.40926582,2.4871764084,126.26394326,2.3572563865,121.64379089,130.88409562,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,687,130.40753694,2.4872185724,126.26499613,2.3572998044,121.64475867,130.88523359,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,688,130.40580806,2.4872610809,126.266049,2.357343581,121.64572574,130.88637227,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,689,130.40407918,2.487303934,126.26710188,2.3573877162,121.64669211,130.88751165,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,690,130.40235029,2.4873471317,126.26815475,2.3574322099,121.64765778,130.88865173,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,691,130.40062141,2.4873906738,126.26920763,2.3574770622,121.64862274,130.88979251,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,692,130.39889253,2.4874345604,126.2702605,2.357522273,121.64958701,130.890934,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,693,130.39716365,2.4874787916,126.27131337,2.3575678424,121.65055056,130.89207619,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,694,130.39543476,2.4875233671,126.27236625,2.3576137703,121.65151342,130.89321908,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,695,130.39370588,2.4875682871,126.27341912,2.3576600566,121.65247558,130.89436267,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,696,130.391977,2.4876135516,126.274472,2.3577067014,121.65343703,130.89550697,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,697,130.39024812,2.4876591604,126.27552487,2.3577537046,121.65439778,130.89665197,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,698,130.38851923,2.4877051136,126.27657774,2.3578010662,121.65535782,130.89779767,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,699,130.38679035,2.4877514112,126.27763062,2.3578487862,121.65631717,130.89894407,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,700,130.38506147,2.4877980531,126.27868349,2.3578968646,121.65727581,130.90009118,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,701,130.38333259,2.4878450394,126.27973637,2.3579453014,121.65823375,130.90123899,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,702,130.3816037,2.4878923699,126.28078924,2.3579940964,121.65919099,130.9023875,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,703,130.37987482,2.4879400448,126.28184211,2.3580432498,121.66014752,130.90353671,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,704,130.37814594,2.4879880639,126.28289499,2.3580927614,121.66110335,130.90468662,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,705,130.37641706,2.4880364272,126.28394786,2.3581426313,121.66205848,130.90583724,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,706,130.37468817,2.4880851348,126.28500074,2.3581928595,121.66301291,130.90698856,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,707,130.37295929,2.4881341866,126.28605361,2.3582434458,121.66396664,130.90814058,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,708,130.37123041,2.4881835825,126.28710648,2.3582943904,121.66491966,130.90929331,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,709,130.36950153,2.4882333226,126.28815936,2.3583456931,121.66587198,130.91044673,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,710,130.36777264,2.4882834069,126.28921223,2.3583973539,121.6668236,130.91160086,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,711,130.36604376,2.4883338353,126.29026511,2.3584493729,121.66777452,130.91275569,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,712,130.36431488,2.4883846078,126.29131798,2.3585017499,121.66872474,130.91391122,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,713,130.362586,2.4884357244,126.29237085,2.358554485,121.66967425,130.91506746,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,714,130.36085711,2.488487185,126.29342373,2.3586075782,121.67062307,130.91622439,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,715,130.35912823,2.4885389897,126.2944766,2.3586610294,121.67157118,130.91738203,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,716,130.35739935,2.4885911384,126.29552948,2.3587148386,121.67251859,130.91854037,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,717,130.35567047,2.4886436311,126.29658235,2.3587690058,121.6734653,130.91969941,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,718,130.35394158,2.4886964677,126.29763522,2.3588235309,121.6744113,130.92085915,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,719,130.3522127,2.4887496483,126.2986881,2.358878414,121.67535661,130.92201959,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,720,130.35048382,2.4888031729,126.29974097,2.3589336549,121.67630121,130.92318073,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,0,129.31429701,2.4900953913,124.81743645,2.360136952,120.19163826,129.44323464,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,1,129.32243296,2.4900939285,124.82431046,2.3601357439,120.19851464,129.45010628,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,2,129.33037348,2.4900871163,124.8309124,2.3601290063,120.20512979,129.45669502,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,3,129.33812196,2.4900750836,124.83724732,2.3601168725,120.21148849,129.46300616,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,4,129.34568178,2.4900579687,124.84332027,2.3600994857,120.21759552,129.46904503,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,5,129.35305635,2.4900359191,124.8491363,2.3600769982,120.22345562,129.47481698,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,6,129.36024903,2.4900090901,124.85470045,2.3600495712,120.22907353,129.48032738,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,7,129.36726323,2.4899776446,124.86001778,2.3600173732,120.23445396,129.4855816,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,8,129.37410234,2.4899417525,124.86509333,2.35998058,120.23960163,129.49058504,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,9,129.38076974,2.4899015896,124.86993216,2.3599393736,120.24452121,129.4953431,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,10,129.38726882,2.4898573371,124.8745393,2.3598939419,120.24921741,129.4998612,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,11,129.39360298,2.4898091812,124.87891982,2.3598444775,120.25369487,129.50414476,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,12,129.3997756,2.4897573123,124.88307875,2.3597911776,120.25795827,129.50819923,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,13,129.40579007,2.4897019244,124.88702116,2.3597342433,120.26201226,129.51203005,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,14,129.41164978,2.4896432145,124.89075208,2.3596738784,120.2658615,129.51564265,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,15,129.41735812,2.4895813821,124.89427656,2.3596102896,120.26951062,129.51904251,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,16,129.42291847,2.4895166286,124.89759966,2.3595436856,120.27296426,129.52223507,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,17,129.42833424,2.4894491567,124.90072643,2.3594742763,120.27622707,129.52522579,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,18,129.43360881,2.4893791701,124.90366191,2.3594022726,120.27930367,129.52802015,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,19,129.43874556,2.4893068727,124.90641115,2.3593278858,120.2821987,129.53062359,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,20,129.44374789,2.4892324683,124.9089792,2.359251327,120.28491681,129.53304159,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,21,129.44861918,2.4891561601,124.91137111,2.3591728066,120.28746261,129.5352796,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,22,129.45336283,2.4890781502,124.91359192,2.359092534,120.28984076,129.53734308,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,23,129.45798223,2.4889986391,124.9156467,2.3590107169,120.29205589,129.5392375,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,24,129.46248076,2.4889178256,124.91754048,2.358927561,120.29411266,129.54096829,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,25,129.46686181,2.4888359057,124.91927831,2.3588432697,120.2960157,129.54254092,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,26,129.47112877,2.4887530732,124.92086525,2.3587580432,120.29776968,129.54396082,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,27,129.47528504,2.4886695182,124.92230634,2.3586720788,120.29937926,129.54523342,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,28,129.479334,2.4885854277,124.92360663,2.35858557,120.30084911,129.54636416,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,29,129.48327904,2.4885009848,124.92477118,2.3584987064,120.3021839,129.54735845,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,30,129.48712355,2.4884163681,124.92580502,2.358411673,120.30338832,129.54822171,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,31,129.49087091,2.4883317522,124.92671321,2.3583246505,120.30446708,129.54895934,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,32,129.49452453,2.4882473065,124.92750079,2.3582378143,120.30542486,129.54957673,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,33,129.49808779,2.4881631956,124.92817283,2.3581513349,120.30626639,129.55007927,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,34,129.50156407,2.4880795785,124.92873436,2.3580653768,120.30699639,129.55047232,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,35,129.50495677,2.4879966087,124.92919043,2.357980099,120.30761961,129.55076125,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,36,129.50826928,2.4879144341,124.92954609,2.3578956543,120.30814078,129.5509514,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,37,129.51150498,2.4878331962,124.9298064,2.3578121894,120.30856467,129.55104812,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,38,129.51466727,2.4877530305,124.92997639,2.3577298443,120.30889606,129.55105672,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,39,129.51775953,2.4876740658,124.93006113,2.3576487525,120.30913974,129.55098252,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,40,129.52078515,2.4875964246,124.93006565,2.3575690403,120.30930049,129.55083081,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,41,129.52374753,2.4875202223,124.92999501,2.3574908274,120.30938315,129.55060687,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,42,129.52665005,2.4874455677,124.92985426,2.3574142261,120.30939253,129.55031598,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,43,129.5294961,2.4873725624,124.92964844,2.3573393412,120.30933348,129.54996339,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,44,129.53228907,2.4873013008,124.9293826,2.3572662706,120.30921086,129.54955434,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,45,129.53503236,2.4872318702,124.9290618,2.3571951042,120.30902954,129.54909405,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,46,129.53772934,2.4871643505,124.92869108,2.3571259246,120.30879441,129.54858774,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,47,129.54038341,2.4870988144,124.92827548,2.3570588066,120.30851037,129.5480406,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,48,129.54299796,2.487035327,124.92782007,2.3569938173,120.30818233,129.54745781,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,49,129.54557638,2.486973946,124.92732989,2.3569310163,120.30781524,129.54684454,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,50,129.54812205,2.4869147218,124.92680998,2.3568704552,120.30741403,129.54620593,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,51,129.55063837,2.4868576972,124.9262654,2.3568121781,120.30698367,129.54554713,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,52,129.55312873,2.4868029077,124.92570119,2.3567562212,120.30652913,129.54487325,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,53,129.55559651,2.4867503814,124.92512241,2.3567026132,120.30605542,129.5441894,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,54,129.55804511,2.4867001389,124.9245341,2.3566513751,120.30556754,129.54350066,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,55,129.56047791,2.4866521939,124.92394131,2.3566025205,120.3050705,129.54281212,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,56,129.56289831,2.4866065526,124.92334909,2.3565560553,120.30456935,129.54212883,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,57,129.56530968,2.4865632144,124.92276249,2.3565119783,120.30406914,129.54145584,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,58,129.56771543,2.4865221716,124.92218656,2.3564702811,120.30357494,129.54079818,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,59,129.57011894,2.4864834098,124.92162634,2.3564309482,120.30309181,129.54016087,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,60,129.5725236,2.4864469079,124.92108689,2.356393957,120.30262486,129.53954892,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,61,129.57493222,2.486412632,124.9205724,2.356359272,120.30217835,129.53896645,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,62,129.57734531,2.4863805195,124.92008359,2.3563268281,120.30175314,129.53841405,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,63,129.57976279,2.4863505019,124.91962036,2.3562965543,120.30134924,129.53789149,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,64,129.58218459,2.4863225122,124.91918258,2.3562683807,120.30096668,129.53739849,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,65,129.58461064,2.4862964845,124.91877013,2.356242239,120.30060546,129.5369348,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,66,129.58704086,2.486272354,124.91838289,2.356218062,120.30026561,129.53650017,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,67,129.58947518,2.4862500571,124.91802073,2.3561957836,120.29994711,129.53609435,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,68,129.59191352,2.4862295315,124.91768354,2.3561753392,120.29964999,129.53571708,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,69,129.59435581,2.486210716,124.91737119,2.356156665,120.29937424,129.53536813,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,70,129.59680198,2.4861935506,124.91708356,2.3561396988,120.29911987,129.53504725,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,71,129.59925195,2.4861779763,124.91682053,2.3561243794,120.29888687,129.5347542,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,72,129.60170566,2.4861639353,124.91658199,2.3561106467,120.29867524,129.53448874,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,73,129.60416302,2.4861513709,124.9163678,2.3560984419,120.29848497,129.53425062,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,74,129.60662396,2.4861402276,124.91617784,2.3560877073,120.29831605,129.53403963,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,75,129.60908842,2.4861304508,124.916012,2.3560783863,120.29816848,129.53385552,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,76,129.61155631,2.4861219873,124.91587016,2.3560704235,120.29804224,129.53369807,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,77,129.61402756,2.4861147846,124.91575218,2.3560637644,120.29793732,129.53356705,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,78,129.6165021,2.4861087915,124.91565796,2.3560583559,120.2978537,129.53346222,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,79,129.61897985,2.4861039577,124.91558737,2.3560541458,120.29779136,129.53338338,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
