DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
1,587,60.261430836,1.1141913901,57.436922834,1.0572806142,55.364684294,59.509161373,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,588,60.25464946,1.114200381,57.431750077,1.0572894979,55.359494126,59.504006028,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,589,60.247863527,1.1142096776,57.42657223,1.0572986998,55.354298244,59.498846217,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,590,60.241073099,1.114219282,57.421389364,1.0573082221,55.349096714,59.493682013,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,591,60.23427824,1.1142291959,57.416201548,1.0573180668,55.343889603,59.488513493,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,592,60.227479012,1.1142394215,57.411008854,1.0573282359,55.338676978,59.48334073,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,593,60.220675481,1.1142499606,57.405811353,1.0573387314,55.333458906,59.4781638,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,594,60.213867708,1.114260815,57.400609114,1.0573495552,55.328235453,59.472982776,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,595,60.207055756,1.1142719865,57.39540221,1.0573607092,55.323006687,59.467797733,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,596,60.200239691,1.1142834771,57.39019071,1.0573721954,55.317772675,59.462608746,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,597,60.193419574,1.1142952884,57.384974686,1.0573840155,55.312533483,59.457415888,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,598,60.186595468,1.1143074221,57.379754207,1.0573961714,55.307289179,59.452219235,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,599,60.179767438,1.11431988,57.374529345,1.0574086648,55.30203983,59.447018859,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,600,60.172935547,1.1143326638,57.36930017,1.0574214975,55.296785504,59.441814836,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,601,60.166099857,1.114345775,57.364066754,1.0574346711,55.291526268,59.43660724,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,602,60.159260433,1.1143592152,57.358829166,1.0574481873,55.286262188,59.431396143,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,603,60.152417336,1.114372986,57.353587477,1.0574620478,55.280993334,59.426181621,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,604,60.145570632,1.114387089,57.348341759,1.0574762541,55.275719771,59.420963746,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,605,60.138720383,1.1144015256,57.343092081,1.0574908078,55.270441569,59.415742594,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,606,60.131866651,1.1144162972,57.337838515,1.0575057104,55.265158794,59.410518236,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,607,60.125009502,1.1144314053,57.332581132,1.0575209633,55.259871515,59.405290748,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,608,60.118148998,1.1144468512,57.327320001,1.0575365681,55.2545798,59.400060202,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,609,60.111285201,1.1144626364,57.322055194,1.0575525261,55.249283715,59.394826672,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,610,60.104418177,1.114478762,57.316786781,1.0575688386,55.24398333,59.389590231,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,611,60.097547987,1.1144952294,57.311514833,1.0575855071,55.238678713,59.384350953,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,612,60.090674695,1.1145120399,57.306239421,1.0576025327,55.233369931,59.379108911,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,613,60.083798365,1.1145291945,57.300960615,1.0576199168,55.228057053,59.373864178,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,614,60.076919059,1.1145466945,57.295678487,1.0576376606,55.222740148,59.368616826,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,615,60.070036842,1.114564541,57.290393106,1.0576557651,55.217419282,59.36336693,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,616,60.063151776,1.1145827351,57.285104544,1.0576742316,55.212094527,59.358114562,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,617,60.056263924,1.1146012778,57.279812871,1.0576930612,55.206765948,59.352859794,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,618,60.049373351,1.1146201701,57.274518158,1.0577122549,55.201433616,59.3476027,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,619,60.042480119,1.1146394131,57.269220476,1.0577318136,55.196097599,59.342343353,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,620,60.035584291,1.1146590076,57.263919895,1.0577517385,55.190757966,59.337081824,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,621,60.028685932,1.1146789545,57.258616486,1.0577720305,55.185414785,59.331818186,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,622,60.021785103,1.1146992547,57.25331032,1.0577926903,55.180068126,59.326552513,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,623,60.014881869,1.1147199091,57.248001467,1.0578137189,55.174718058,59.321284875,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,624,60.007976293,1.1147409183,57.242689998,1.0578351172,55.16936465,59.316015346,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,625,60.001068438,1.1147622832,57.237375984,1.0578568858,55.16400797,59.310743998,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,626,59.994158367,1.1147840044,57.232059496,1.0578790255,55.158648088,59.305470903,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,627,59.987246144,1.1148060826,57.226740604,1.057901537,55.153285074,59.300196133,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,628,59.980331832,1.1148285185,57.221419378,1.057924421,55.147918997,59.29491976,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,629,59.973415494,1.1148513126,57.216095891,1.0579476781,55.142549926,59.289641855,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,630,59.966497194,1.1148744655,57.210770211,1.0579713088,55.137177931,59.284362491,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,631,59.959576994,1.1148979776,57.205442411,1.0579953137,55.131803082,59.27908174,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,632,59.952654959,1.1149218495,57.200112561,1.0580196933,55.126425448,59.273799673,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,633,59.945731152,1.1149460816,57.19478073,1.058044448,55.1210451,59.268516361,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,634,59.938805635,1.1149706743,57.189446991,1.0580695782,55.115662106,59.263231877,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,635,59.931878473,1.1149956278,57.184111414,1.0580950843,55.110276538,59.257946291,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,636,59.924949727,1.1150209426,57.17877407,1.0581209666,55.104888465,59.252659674,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,637,59.918019463,1.1150466189,57.173435028,1.0581472255,55.099497957,59.2473721,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,638,59.911087743,1.1150726569,57.16809436,1.0581738611,55.094105084,59.242083637,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,639,59.904154629,1.1150990569,57.162752138,1.0582008736,55.088709917,59.236794358,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,640,59.897220187,1.1151258189,57.15740843,1.0582282632,55.083312527,59.231504333,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,641,59.890284479,1.1151529431,57.152063308,1.05825603,55.077912983,59.226213633,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,642,59.883347567,1.1151804295,57.146716843,1.0582841742,55.072511357,59.22092233,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,643,59.876409517,1.1152082782,57.141369106,1.0583126956,55.067107718,59.215630494,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,644,59.86947039,1.1152364892,57.136020167,1.0583415944,55.061702138,59.210338195,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,645,59.86253025,1.1152650624,57.130670096,1.0583708704,55.056294687,59.205045505,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,646,59.855589161,1.1152939977,57.125318965,1.0584005236,55.050885437,59.199752493,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,647,59.848647185,1.1153232949,57.119966844,1.0584305538,55.045474458,59.194459231,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,648,59.841704387,1.115352954,57.114613804,1.0584609608,55.040061821,59.189165788,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,649,59.834760829,1.1153829747,57.109259916,1.0584917445,55.034647597,59.183872234,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,650,59.827816574,1.1154133568,57.10390525,1.0585229045,55.029231858,59.178578641,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,651,59.820871687,1.1154440998,57.098549877,1.0585544406,55.023814676,59.173285078,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,652,59.81392623,1.1154752036,57.093193867,1.0585863524,55.01839612,59.167991615,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,653,59.806980266,1.1155066677,57.087837293,1.0586186395,55.012976263,59.162698322,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,654,59.800033859,1.1155384918,57.082480223,1.0586513015,55.007555177,59.157405268,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,655,59.793087073,1.1155706752,57.077122729,1.0586843379,55.002132933,59.152112525,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,656,59.78613997,1.1156032177,57.071764881,1.0587177482,54.996709602,59.14682016,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,657,59.779192614,1.1156361185,57.066406751,1.0587515318,54.991285257,59.141528245,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,658,59.772245067,1.1156693772,57.061048409,1.0587856881,54.985859969,59.136236848,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,659,59.765297395,1.115702993,57.055689925,1.0588202164,54.980433811,59.130946038,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,660,59.758349658,1.1157369654,57.05033137,1.0588551162,54.975006854,59.125655886,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,661,59.751401912,1.1157712938,57.044972804,1.0588903867,54.969579159,59.120366449,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,662,59.744454165,1.1158059779,57.039614238,1.0589260278,54.964150737,59.115077739,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,663,59.737506419,1.1158410179,57.034255671,1.0589620395,54.958721589,59.109789754,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,664,59.730558672,1.1158764136,57.028897105,1.0589984217,54.953291714,59.104502496,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,665,59.723610925,1.1159121649,57.023538539,1.0590351744,54.947861114,59.099215964,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,666,59.716663179,1.115948272,57.018179973,1.0590722976,54.942429787,59.093930158,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,667,59.709715432,1.1159847347,57.012821406,1.0591097912,54.936997735,59.088645078,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,668,59.702767685,1.1160215529,57.00746284,1.0591476551,54.931564956,59.083360724,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,669,59.695819939,1.1160587268,57.002104274,1.0591858894,54.926131452,59.078077096,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,670,59.688872192,1.1160962562,56.996745707,1.059224494,54.920697222,59.072794193,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,671,59.681924446,1.1161341411,56.991387141,1.0592634689,54.915262266,59.067512017,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,672,59.674976699,1.1161723814,56.986028575,1.0593028139,54.909826584,59.062230565,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,673,59.668028952,1.1162109771,56.980670009,1.0593425292,54.904390177,59.05694984,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,674,59.661081206,1.1162499283,56.975311442,1.0593826146,54.898953045,59.05166984,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,675,59.654133459,1.1162892348,56.969952876,1.0594230701,54.893515187,59.046390565,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,676,59.647185712,1.1163288966,56.96459431,1.0594638956,54.888076604,59.041112016,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,677,59.640237966,1.1163689136,56.959235744,1.0595050911,54.882637296,59.035834191,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,678,59.633290219,1.1164092859,56.953877177,1.0595466566,54.877197262,59.030557092,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,679,59.626342473,1.1164500134,56.948518611,1.059588592,54.871756504,59.025280718,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,680,59.619394726,1.1164910961,56.943160045,1.0596308973,54.866315021,59.020005069,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,681,59.612446979,1.1165325339,56.937801478,1.0596735724,54.860872812,59.014730145,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,682,59.605499233,1.1165743267,56.932442912,1.0597166174,54.855429879,59.009455945,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,683,59.598551486,1.1166164746,56.927084346,1.059760032,54.849986222,59.00418247,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,684,59.591603739,1.1166589775,56.92172578,1.0598038164,54.844541839,58.99890972,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,685,59.584655993,1.1167018353,56.916367213,1.0598479704,54.839096733,58.993637694,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,686,59.577708246,1.1167450481,56.911008647,1.059892494,54.833650901,58.988366393,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,687,59.570760499,1.1167886157,56.905650081,1.0599373871,54.828204346,58.983095816,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,688,59.563812753,1.1168325382,56.900291515,1.0599826498,54.822757066,58.977825963,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,689,59.556865006,1.1168768155,56.894932948,1.0600282819,54.817309062,58.972556834,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,690,59.54991726,1.1169214475,56.889574382,1.0600742835,54.811860334,58.96728843,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,691,59.542969513,1.1169664342,56.884215816,1.0601206544,54.806410882,58.962020749,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,692,59.536021766,1.1170117756,56.878857249,1.0601673947,54.800960706,58.956753792,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,693,59.52907402,1.1170574716,56.873498683,1.0602145042,54.795509807,58.951487559,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,694,59.522126273,1.1171035221,56.868140117,1.0602619829,54.790058184,58.94622205,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,695,59.515178526,1.1171499273,56.862781551,1.0603098308,54.784605837,58.940957264,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,696,59.50823078,1.1171966869,56.857422984,1.0603580479,54.779152767,58.935693202,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,697,59.501283033,1.1172438009,56.852064418,1.060406634,54.773698973,58.930429863,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,698,59.494335287,1.1172912693,56.846705852,1.0604555891,54.768244456,58.925167247,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,699,59.48738754,1.1173390922,56.841347286,1.0605049132,54.762789216,58.919905355,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,700,59.480439793,1.1173872693,56.835988719,1.0605546062,54.757333253,58.914644185,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,701,59.473492047,1.1174358006,56.830630153,1.0606046681,54.751876567,58.909383739,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,702,59.4665443,1.1174846862,56.825271587,1.0606550988,54.746419158,58.904124015,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
